n11845793 hedgehog_cactus
n02953455 cantle
n03885535 larder
n02630281 sailfish
n03199901 dory
n02508742 civet_cat
n11730015 blue_jasmine
n12435649 ramsons
n03719343 chimneypiece
n04289027 sprinkler
n03224753 dormer_window
n02317781 brittle_star
n02680638 adjoining_room
n02526425 elver
n12785724 sedum
n07587618 corn_chowder
n03729951 material
n04068441 refinery
n03270695 electric_bell
n03188290 diamante
n04402057 line
n07752782 sultana
n02520147 mudcat
n02732572 arabesque
n11786539 colocasia_esculenta
n10164233 headmaster
n02852360 blister_pack
n03391301 frame
n10253296 legal_representative
n04348070 submarine_torpedo
n02033561 curlew
n03421117 supporter
n01913166 jellyfish
n03122295 conestoga
n01380610 diplococcus
n07719330 bamboo_shoot
n04115256 town_house
n02799897 baseball_equipment
n03598783 jigsaw
n12318378 walnut_tree
n02792552 flatboat
n04605726 wrapper
n02170400 carpet_beetle
n03879456 pallet
n04970916 pink
n03237416 topper
n07567139 food_colouring
n03387653 foundry
n03372549 flute
n02073250 sea_cow
n10348526 navy_seal
n02386310 workhorse
n11954161 creeping_thistle
n02405101 aurochs
n11797321 aralia
n02921029 bunsen
n03258192 vacuum_bag
n03381126 footwear
n04517211 uzi
n04373894 blade
n04329681 storm_cellar
n01847170 duckling
n12217453 grevillea
n12773651 caimito
n13886260 bell_shape
n12136392 rattan
n13156986 palmate_leaf
n01839750 yellowhammer
n03528263 home_appliance
n04102618 roller_skate
n12704343 carambola
n02881906 bowline
n04064401 record_player
n02970849 cart
n10001217 deliverer
n04094859 riser
n07592922 salmi
n07721195 pimiento
n07572616 larder
n07880080 teriyaki
n03040376 white_room
n14915184 ice
n04043733 radio_set
n03113657 costume
n02366002 agouti
n02924116 autobus
n04365112 surrey
n03171635 defibrillator
n07895962 sauvignon_blanc
n02689274 airgun
n03423568 gasometer
n12596849 cabbage_palm
n07560903 diet
n11844371 sahuaro
n02584449 caribe
n07732904 watercress
n07824702 paprika
n11614420 ponderosa_pine
n13919919 keel
n02788572 baptistery
n04330340 range
n04206225 shot_glass
n07721942 cayenne
n03484083 cart
n04050066 rake
n07852919 cheddar
n01341090 rotavirus
n07867883 fondue
n12766043 mombin
n07921455 cyder
n03596285 jet_engine
n11988132 goldfields
n01848840 baldpate
n07710616 murphy
n07687381 baguette
n01560105 nightingale
n06266973 rotogravure
n03628215 koto
n02836035 bicycle_wheel
n03516996 superheterodyne_receiver
n11782761 amorphophallus
n04966941 straw
n12157179 rye
n13912260 tree
n07774596 macadamia_nut
n04524716 velocipede
n03736147 meat_hook
n03743902 monument
n13880994 parallel
n01538630 snowbird
n03858418 puff
n01916481 sea_fan
n13145250 muscadine
n11664418 gingko
n02855390 torch
n01055165 bivouacking
n01598588 shrike
n03809211 spikenard
n02810782 battery
n03612965 tympani
n07572957 canned_goods
n04334599 street
n10763383 waiter
n07904934 ouzo
n04970059 purple
n02896074 breechblock
n03961939 platform
n02587877 yellowtail
n03356559 flamethrower
n02298218 fall_armyworm
n07893253 rose
n09208496 asterism
n02940385 call_centre
n12732756 cottonwood
n02517442 catfish
n02843553 bird_feeder
n12305089 black_ash
n07931612 white_russian
n07609840 sweet
n07744559 black_currant
n04236001 sleeping_car
n04963740 dark_red
n07578093 spread
n11972759 cudweed
n12227658 briar
n02968333 carrell
n07884567 intoxicant
n07607492 life_saver
n02066707 toothed_whale
n04315948 stereo
n11844371 saguaro
n03158668 dado
n02813752 bazooka
n05486510 cortex
n03860404 outhouse
n05467054 neuroglia
n03543012 hot_line
n01579260 raven
n03543394 hot_rod
n04229007 skidder
n04347519 submachine_gun
n03685486 lodge
n04134008 sandbag
n02754103 sprayer
n04543158 waggon
n12639736 bullace
n03325941 trilby
n02448318 ratel
n04393549 tapis
n06271778 telecommunication
n03696568 lugsail
n03963483 playbox
n03768916 mineshaft
n03238131 dressing_room
n12407715 chinese_elm
n12353431 abaca
n02708711 analyzer
n02261419 booklouse
n02335127 water_rat
n02135220 civet
n13198054 fiddlehead
n07743723 teaberry
n04549629 wand
n02897097 bren_gun
n04063868 recording
n07740461 red_delicious
n02386141 cob
n04143897 scarf
n02264885 green_lacewing
n03145719 cue_ball
n12320627 pignut
n04354026 summer_house
n03127408 crankshaft
n02965300 cargo_ship
n07879174 sukiyaki
n12196336 flame_tree
n07005523 lobe
n07823105 chutney
n03912218 whistle
n12741222 soapberry
n07687381 baguet
n02085272 lapdog
n04114844 router
n12805561 black_currant
n01859190 mute_swan
n03859958 getup
n02130086 tigon
n12929403 camelia
n04237423 slicer
n04222210 single_bed
n03267113 eight_ball
n03516844 wellington_boot
n02759257 autofocus
n01636829 dusky_salamander
n02079851 common_seal
n01567133 wood_warbler
n04603399 workstation
n04364545 surgical_instrument
n07841037 white
n03111296 cornice
n04598582 woodwind_instrument
n13131618 petiole
n07904760 hollands
n04560882 water_jump
n02795528 gun_barrel
n03438071 cincture
n03631922 lacquerware
n03381231 forceps
n03067093 cold_cathode
n12230540 madrona
n02828299 belt_buckle
n02692232 drome
n07832902 salad_dressing
n03071021 cologne
n12270027 quercus_alba
n03563710 implant
n03689157 loom
n01946630 nerita
n07853560 goat_cheese
n02964634 cargo_hold
n03744276 storage
n09265620 decline
n04061681 reception_desk
n00454493 trolling
n02003577 openbill
n00448748 figure_skating
n07737745 goober
n03094159 contact
n02040266 stone_curlew
n02250822 mealybug
n12370174 mamey
n13916721 cube
n02823848 beer_hall
n03278248 electronic_equipment
n11621281 white_fir
n04294879 stable
n01697611 crocodylus_porosus
n12725521 osier
n02177775 deathwatch_beetle
n12193665 wineberry
n03556679 ice_axe
n03082979 electronic_computer
n01641206 wood_frog
n00474568 ball
n12934985 water_hemlock
n02013177 whooper
n14853210 high_explosive
n03250089 drum_brake
n04514241 uplift
n02666943 butchery
n02780815 tutu
n02481366 mountain_gorilla
n02081927 pacific_walrus
n03885535 pantry
n07919310 fizz
n02960903 carafe
n09403734 mountain_range
n04592356 winepress
n02631330 blue_marlin
n04206225 pony
n03140900 cruiser
n01564773 blackcap
n03492087 hansom
n02295064 noctuid
n04037964 racing_boat
n03601442 jdam
n04303497 stapler
n02687821 hangar
n12074408 butterfly_orchid
n04582869 wicket
n04234455 spline
n03072201 colour_television
n11630017 cedar
n04562122 scooter
n03791235 motor_vehicle
n04266486 spade
n12328567 purple_loosestrife
n11915899 everlasting
n12353431 manila_hemp
n03490884 hanger
n02524524 hake
n12399899 osage_orange
n07756325 honeydew_melon
n03273551 electric_organ
n02504770 mammoth
n03158414 dacron
n02530421 shad
n04473108 fanlight
n11877860 rutabaga
n03076411 commissary
n02300173 silkworm_moth
n02869737 bongo
n01743086 anaconda
n01321579 offspring
n12708941 bergamot_orange
n04294879 horse_barn
n04328703 storage_ring
n02336826 vesper_mouse
n03521076 hinge
n03863262 overall
n02185167 crab_louse
n00453396 ducking
n02666943 slaughterhouse
n01552813 ovenbird
n13006631 milkcap
n02421136 addax
n02080146 harp_seal
n01964271 mytilus_edulis
n04164002 secondary_winding
n03222722 doorcase
n03653110 leatherette
n11552976 biennial
n07933891 herbal_tea
n01745484 coral_snake
n04030161 pix
n02783459 ball_valve
n07733005 garden_cress
n06998748 graphics
n03881404 panchromatic_film
n06263369 press
n03896419 passenger_van
n04595762 wirework
n12546183 lupin
n04081844 restraint
n01791954 bantam
n03384891 eveningwear
n09336555 lather
n04197110 shipwreck
n03916720 peripheral
n12727518 goat_willow
n07684289 nan
n04554998 washhouse
n01906749 sponge
n03099454 convent
n07752514 dried_apricot
n01998183 barnacle
n04040373 radial_engine
n03896984 master
n03212811 distillery
n07860208 treacle
n03885028 scanty
n04447028 toilet_bowl
n03602081 jolly
n03693707 loving_cup
n03365592 flooring
n07610620 baked_alaska
n03492087 hansom_cab
n03343737 fire_alarm
n01743605 python
n02947977 candid_camera
n02933462 cabinet
n01616086 fish_eagle
n03616428 kickstand
n07879072 succotash
n02766534 perambulator
n03920737 underskirt
n12074408 oncidium
n03958752 plastic_wrap
n08492461 agora
n00479887 squash
n11547562 fern_ally
n03898271 patchouli
n09899289 cashier
n09260907 tilth
n00450335 riding
n03107488 cords
n02862048 cataphract
n02963302 card_catalogue
n11625804 picea_mariana
n04961691 gray
n03297103 espadrille
n12973443 mucor
n12566954 kudzu
n12260799 beech
n10707233 healer
n03716887 mandola
n03163222 dashboard
n02801938 basket
n04058096 reading_room
n03585073 iron
n02809736 baton
n12558425 lima_bean
n12683407 scabiosa
n04532504 sacristy
n07697825 poor_boy
n03078287 communication_system
n08521623 burial_site
n13901858 dewdrop
n02687682 air_spring
n03519387 tower_block
n12582665 sago_palm
n03369866 flume
n12413419 orris
n02840515 bindery
n02936402 caftan
n03402941 funeral_chapel
n02406749 jersey
n04289576 spritsail
n07697825 zep
n04261281 souk
n11979715 jerusalem_artichoke
n03090000 council_board
n04502851 twenty_two
n02848921 blank
n02291748 clothes_moth
n02640857 white_sturgeon
n04390977 spigot
n03727465 master_bedroom
n04191943 shelter
n03669245 limber
n01323599 pureblood
n02027897 greenshank
n03409393 gable_end
n07907831 sour_mash
n01340522 polyoma_virus
n02413917 cheviot
n09305031 hollow
n01546506 broadbill
n07728053 snap
n02974697 case
n01935395 wiggler
n03722288 mart
n03483230 handbell
n04517408 vacation_home
n13862552 equilateral
n12245319 azalea
n01318894 pet
n07712267 yam
n02628600 skipjack_tuna
n03547054 shanty
n03005033 chancellery
n02379329 morgan
n03488887 rubber_stamp
n11706942 red_bay
n02404573 brahma
n04545471 walker
n07749969 grapefruit
n01441117 dace
n01591697 titmouse
n04255768 soda_fountain
n03825271 ninepin
n01458842 embryo
n01604330 raptor
n04544325 wainscotting
n01935395 earthworm
n03157348 cymbal
n10732010 cornetist
n02687992 flying_field
n07913537 virgin_mary
n02201000 aedes_albopictus
n04595762 grillwork
n10582746 military_man
n03642144 laparoscope
n01595624 martin
n04208936 shower
n02978055 casket
n11632619 mediterranean_cypress
n03480719 hackamore
n03170292 decoupage
n02135220 civet_cat
n04307878 steakhouse
n03519081 highlighter
n03764276 military_vehicle
n04215910 sidewinder
n14698884 gravel
n09400987 pulsar
n04487724 troop_transport
n04571686 weir
n02456008 tatu
n10283170 major
n09361517 versant
n04951373 light
n01984245 norway_lobster
n07697825 torpedo
n04417809 house
n07690273 muffin
n12613706 hydrilla
n02898369 brickwork
n07585557 chicken_soup
n09403086 rabbit_hole
n13065089 wheat_rust
n07859951 molasses
n03965456 shopping_centre
n07901587 john_barleycorn
n10500217 queen
n03375171 foghorn
n02127678 caracal
n07909954 curacoa
n01976146 decapod
n04962240 charcoal_gray
n03289985 ensemble
n00474769 hardball
n01453475 boarfish
n03204134 dipole_antenna
n01597336 tanager
n03682877 lock
n02766534 stroller
n07899533 chenin_blanc
n12141385 grain
n02484473 catarrhine
n02953197 cantilever_bridge
n02960690 karabiner
n03260504 dynamo
n12754648 field_maple
n04137897 satellite_tv
n03489048 hand_throttle
n07840395 curry_sauce
n11759609 siris
n03518305 tallboy
n12168565 lobelia
n01489920 blacktip_shark
n12939874 cow_parsnip
n02567633 rock_bass
n01569060 blackburn
n02551668 billfish
n10701644 tennis_pro
n01852400 mandarin_duck
n02814338 beach_house
n01674464 lizard
n07580053 side_order
n04972451 umber
n11959632 artichoke
n01808291 rock_partridge
n04330340 kitchen_range
n11791341 philodendron
n03631177 lace
n12281241 birch
n02461128 tamandua
n07846143 dried_milk
n11757653 mimosa
n04341686 structure
n04223299 vest
n12166424 luffa
n03132261 cricket_equipment
n02873839 kiosk
n04132985 samovar
n02439398 okapi
n04963111 sanguine
n02998841 chador
n02378870 prancer
n12009047 golden_glow
n04146862 school_ship
n07608866 praline
n12643113 wild_orange
n02407625 hereford
n03870546 pack
n02903126 brochette
n03491724 halter
n10109443 freak
n07822197 catsup
n00443231 floating
n03296328 scarp
n07606669 jelly_bean
n11930038 artemisia_campestris
n03320959 fanlight
n10276045 logger
n07714188 collard_greens
n12861345 phlomis
n03799240 multiprocessor
n02548247 anglerfish
n03206282 discotheque
n02940570 caller_id
n02991302 cell
n03078670 commutator
n03615563 khakis
n01498699 butterfly_ray
n01916187 gorgonian
n04216860 sifter
n03326795 felt
n03058107 coating
n04251701 snowbank
n07725376 pea
n02132580 grizzly
n03986562 porthole
n11991263 blazing_star
n07616487 sundae
n02962414 car_carrier
n12281241 birch_tree
n04213530 sickroom
n03649161 lavalliere
n02095727 welsh_terrier
n04452615 tool_chest
n04287898 spray_paint
n02884994 box_camera
n07698250 gyro
n03356858 rim
n04029734 pyrometer
n02935658 coffee_bar
n11996677 mutisia
n03942920 pinhead
n11823436 tumbleweed
n07624466 turnover
n03171228 defense_system
n04048441 railroad_tunnel
n07868508 frittata
n02002075 stork
n01397690 arame
n04508949 underwear
n02355477 tree_squirrel
n12345899 mangrove
n07803992 wheat_germ
n04566756 weathercock
n04520170 van
n07806774 green_salad
n04278353 spinet
n07705931 edible_fruit
n02431122 wapiti
n12305819 blue_ash
n02406647 charolais
n07822518 cayenne_pepper
n12882779 digitalis
n12405714 elm
n04168084 segmental_arch
n03036469 plain_clothes
n02649546 flathead
n04578934 whisk
n03429771 gauntlet
n03007130 chapel
n04112654 rotunda
n12189987 baobab
n03013438 shift
n07827410 sesame_seed
n03141612 cruse
n04118021 carpeting
n07882497 mixture
n03919289 pestle
n06417096 breviary
n07911061 ratafia
n10142747 nan
n12377198 dipterocarp
n03323096 farmstead
n02128598 leopardess
n07814790 fennel
n03811847 naval_equipment
n12656909 salmonberry
n02821943 bedroom_furniture
n02917964 bullpen
n02918964 dodgem
n04579986 white
n04238128 slide
n03384891 evening_clothes
n03340723 viewfinder
n02997607 ceramic_ware
n03688605 long_trousers
n02977619 casing
n03412058 art_gallery
n02728440 dress
n12724942 willow_tree
n03556679 piolet
n03566555 inclinometer
n07915491 julep
n02580679 jack_mackerel
n12401684 fig
n08596076 sands
n02775897 bailey_bridge
n03503997 headlight
n07921239 turkish_coffee
n03860404 privy
n03789400 movie_film
n02434954 muntjac
n04605572 wraparound
n01611969 kestrel
n01857325 brant
n03016609 chicken_wire
n03845190 oiler
n13188096 davallia
n02109150 guide_dog
n04525821 venn_diagram
n03555662 hypo
n02726210 apadana
n04518343 vacuum_gauge
n15091846 folate
n02087122 hunting_dog
n02859184 sailor
n00479440 handball
n07730406 celery
n01847806 anas_platyrhynchos
n02689274 air_gun
n07802417 food_grain
n07816052 sassafras
n04247011 smokescreen
n12889713 torch
n03965907 plait
n04516214 urn
n01622959 tawny_owl
n02431441 hind
n03259505 habitation
n02950943 cannon_ball
n02071636 globicephala_melaena
n03343737 smoke_alarm
n03846431 olympian_zeus
n01637112 climbing_salamander
n11599324 welwitschia
n03688504 long_tom
n04127904 canvas
n01854415 merganser
n02947660 narrow_boat
n02129837 bengal_tiger
n03037108 clamshell
n04272054 specs
n03216402 diving_suit
n02848523 vane
n07577374 collation
n02703275 ammunition
n04953678 iridescence
n04239639 sling
n01339083 hs1
n03748162 outlet
n03989898 post_house
n11984542 inula
n04541987 voting_booth
n02626762 tuna
n07683617 pita
n13025854 saccharomyces_cerevisiae
n04563204 waterwheel
n12939874 hogweed
n03691817 waiting_room
n04079933 resistor
n03316873 factory_ship
n02998841 chadar
n09344324 lunar_crater
n11882426 toothwort
n07856270 spread
n03421324 garter_belt
n03487533 hand_luggage
n02413717 lincoln
n09262690 dale
n01577035 common_starling
n13030337 elf_cup
n11875691 brassica_oleracea
n04146050 school
n03105214 coquille
n03775388 mixer
n04607869 wrist_watch
n02700258 altimeter
n03398153 frock
n02932019 cabin
n12104501 pasturage
n01814755 tumbler
n01757677 massasauga
n13100677 vine
n01701859 stegosaur
n08596076 litoral
n05545879 foramen_magnum
n12340383 tupelo
n04422875 thermostat
n01616086 osprey
n07886057 home_brew
n07685730 rye_bread
n12675876 lonicera_japonica
n03046133 cloche
n02869249 castanets
n03219483 dollhouse
n02922292 tumulus
n12584365 areca_catechu
n03250279 drumhead
n03864356 overhang
n12511856 caragana
n02043063 tern
n03358172 flash
n02245111 firebug
n04402984 telephone_wire
n03256166 dumper
n03053976 lounge_car
n02924116 jitney
n07740220 delicious
n02079851 harbor_seal
n12277578 english_oak
n11949402 camomile
n02961035 caravansary
n12363301 dillenia
n04123567 sacking
n04130143 salad_bar
n01821554 carolina_parakeet
n02644113 rockfish
n07764315 sapodilla
n11845557 echinocactus
n03738066 pianola
n03971321 pneumatic_drill
n04470741 skin_patch
n03802393 muslin
n01717467 velociraptor
n08521623 graveyard
n09337253 ledge
n02889996 brake_cylinder
n06278338 cable_television
n03422072 gas_burner
n03518631 high
n07722052 red_pepper
n03995265 power_cord
n04018667 public_toilet
n03043958 clip
n02791532 barbette_carriage
n03665232 ligature
n01754370 copperhead
n09331251 lakefront
n02083346 canine
n07903101 bitters
n01741562 constrictor
n03233744 lift_bridge
n03549732 hurricane_deck
n07697825 submarine_sandwich
n07933154 tea_bag
n03359436 flash_memory
n02084861 cur
n12916511 teak
n12640839 prunus_mume
n02855390 blowtorch
n02733524 arch
n03016737 chicken_run
n03220692 dome
n03999064 prefab
n11759224 albizia
n01395254 ciliate
n04597309 woodcarving
n02836392 bier
n04226826 skeleton_key
n00441073 ski_jumping
n02505238 columbian_mammoth
n07580359 casserole
n02757462 audio_system
n02683323 afghan
n04281260 spittoon
n02432291 white_tail
n03300443 ethernet_cable
n04587327 windjammer
n07763629 kiwi
n02763604 aviary
n02824058 stein
n06266878 news_photography
n03865557 flyover
n04404997 television_camera
n03308152 extractor
n03687928 longbow
n04095577 riveter
n04072193 regulator
n02472987 world
n12320627 pignut_hickory
n03253886 duffel
n07858336 tapenade
n07754451 breadfruit
n03543112 hot_pants
n02811350 batting_helmet
n07908812 benedictine
n02887970 bracelet
n04181083 sgraffito
n04108999 rope_tow
n04115802 royal
n04495555 tudor_arch
n04302988 stanley_steamer
n03326073 feedback_loop
n02981321 catalytic_converter
n03130066 crematory
n11601177 sago_palm
n07857731 hummus
n02831724 berth
n02433925 reindeer
n12974987 slime_mold
n13055577 boletus_edulis
n11892029 stock
n09376526 sea_bottom
n04973816 indian_red
n12599185 buckthorn
n02481500 silverback
n07713895 chou
n12585629 palmyra
n03465151 guard_ship
n03766322 millinery
n08673039 kampong
n13653902 peak
n02854739 drawers
n12751172 titi
n02485371 grivet
n07750146 shaddock
n00433458 contact_sport
n12662772 coffee_tree
n01456756 seahorse
n07696527 butty
n07852229 stilton
n03340923 finery
n09206985 raise
n11788727 pothos
n09433442 shore
n02181477 mealworm
n01381044 streptococci
n03437430 gilding
n02746365 heavy_weapon
n02056728 emperor_penguin
n01995514 fairy_shrimp
n12194147 silkwood
n12646397 islay
n04186268 shaving_foam
n02881757 bowler_hat
n02696246 alembic
n04061793 reception_room
n07920872 mocha
n03948459 pistol
n02965216 cargo_liner
n03679712 sitting_room
n03460297 grindstone
n02377063 ridgling
n03223686 doorstep
n03156279 cylinder
n03484931 magnifying_glass
n12557064 kidney_bean
n07684164 matzo
n03963645 playground
n04582771 wicket
n02917377 bullhorn
n11892637 stock
n02576575 jack
n02475078 neanderthal_man
n07723330 salad_greens
n02887970 bangle
n04321453 stob
n01952712 physa
n04228581 ski_boot
n03539433 shoe
n12606545 spiderwort
n02419336 chamois
n04185071 sharpener
n12657082 salmonberry
n03698604 luxury_liner
n07567980 kibble
n03424630 petrol_engine
n11737534 pasque_flower
n04534520 videotape
n02726017 ao_dai
n12695144 mahogany
n03002816 chalet
n02682569 aerator
n02056228 adelie
n03546112 house_paint
n03859170 outboard
n03396580 friary
n02961035 khan
n02428349 oryx
n13882201 pentagon
n04206790 shot_tower
n02084071 canis_familiaris
n03506370 health_spa
n07595914 powdered_sugar
n02449350 wolverine
n04582771 hoop
n02512830 game_fish
n03947798 pique
n10276045 lumberman
n04422727 thermos
n02496913 lemur
n04283585 spokeshave
n04010927 prong
n03767112 millstone
n12461466 squill
n04246271 smocking
n04244379 penstock
n07741706 stayman
n07642471 conserves
n04395106 tartan
n11704093 bay_laurel
n01488038 whale_shark
n04062428 reclining_chair
n02924116 passenger_vehicle
n03455488 headstone
n03162460 darkroom
n03663531 life_preserver
n02968473 equipage
n01493541 spiny_dogfish
n12501202 tamarindo
n03561573 imaret
n03044934 clipper
n04369025 swathe
n12163035 briony
n03420801 garrison_cap
n04397452 teacup
n03865288 overmantel
n03783873 monoplane
n07714448 bok_choy
n02275773 tortoiseshell
n11875691 cabbage
n01500854 devil_ray
n13137010 meat
n03412058 gallery
n03476313 hairpin
n02907082 broomstick
n03039827 cleaners
n03502200 headboard
n03610682 peaked_cap
n03610524 dog_house
n03339529 film_advance
n11852028 nopal
n07815588 peppercorn
n04062807 scout_car
n02640626 white_sturgeon
n02821627 bedroom
n04314914 stair
n01833112 swiftlet
n12562785 roble
n03173387 delicatessen
n03233905 drawer
n00449892 camel_racing
n12289433 filbert
n04042985 radiometer
n03036469 civilian_clothing
n02278839 emperor
n12507823 rooibos
n07869775 shish_kebab
n03365374 floodlight
n03284886 enamel
n02414290 merino
n02872529 relay_transmitter
n03150232 curler
n03239054 white_tie
n00470830 hurling
n03708036 magnetic_tape
n02831894 besom
n03228692 columbarium
n04602840 workings
n01691217 legless_lizard
n02910542 buckram
n03801533 vaudeville_theater
n03061505 cockpit
n07924747 grapefruit_juice
n03719053 hall
n11448153 sirocco
n07735687 radish
n12953484 royal_fern
n01836087 whippoorwill
n03221059 domino
n03260206 dye_works
n09877951 sidekick
n04267246 spandrel
n02382850 exmoor
n04248209 snap
n07748157 clementine
n04120842 runway
n02667379 abbey
n07639069 doughnut
n12286068 green_alder
n02712545 angle_iron
n02410702 buffalo
n02424486 greater_kudu
n04245847 smart_bomb
n02432511 mule_deer
n07611991 mousse
n03924069 disc
n04346428 pigsty
n13915023 ovoid
n04295777 staddle
n12566331 red_sanders
n01615121 sea_eagle
n01816887 parrot
n02080415 elephant_seal
n02947818 candelabrum
n12714254 wild_orange
n12305475 red_ash
n03132776 crinoline
n03599964 jobcentre
n02541687 tarpon
n02652132 butterflyfish
n02295064 owlet_moth
n02775039 baggage_car
n03197446 digitizer
n02979399 cassette_tape
n03957762 gypsum_board
n10155849 hairdresser
n03944024 pintle
n01559804 wood_thrush
n12282933 river_birch
n03882611 paneling
n02200850 aedes_aegypti
n11813077 sandwort
n12034141 old_maid
n03130066 crematorium
n07927931 dope
n07741461 pippin
n03757604 metronome
n03036701 clack
n03390673 frail
n03684143 lock_gate
n04282231 splicer
n11811473 catchfly
n01535469 whitethroat
n04538249 viscometer
n11664418 ginkgo_biloba
n04063373 recorder
n04498873 turbogenerator
n03911658 penknife
n02042759 kittiwake
n03343234 fipple
n06273743 call_waiting
n07697825 hoagie
n04449966 tomahawk
n04345201 study_hall
n03004824 sanctuary
n04449966 hatchet
n10599806 singer
n02786611 bandolier
n02404186 beef_cattle
n07710616 potato
n03517899 high_altar
n01636127 lungless_salamander
n04224395 siren
n03719053 residence
n04181228 hamper
n07606538 peppermint
n12158031 gourd
n13145444 vinifera
n09990777 dance_master
n03532919 hook
n09359803 mountain
n02775178 baggage_claim
n03842377 auxiliary_equipment
n03688943 lookout
n02300797 silkworm
n04127395 guardrail
n04391838 taping
n02842573 biplane
n11748002 legume
n02887209 brace
n02859184 leghorn
n03772269 mint
n11885856 draba
n03825080 sleepwear
n02686568 aircraft
n01948573 limpet
n00448466 skating
n03082979 computer
n02539894 round_whitefish
n07642471 preserve
n07865700 coquille
n03333610 sports_arena
n04069166 reflectometer
n07723559 lettuce
n07695652 graham_cracker
n02901620 brigantine
n04345028 study
n03935234 piggery
n02413050 black_sheep
n11998888 scotch_thistle
n03580845 interphone
n12400489 breadfruit
n02561514 muskellunge
n03215508 dual_carriageway
n04497442 tun
n04128710 sailcloth
n01606177 tercel
n07853762 grated_cheese
n02766534 pram
n12139575 cordgrass
n02739427 arm_band
n02967782 carpet_sweeper
n03171356 defence
n12389130 heartsease
n02359915 ground_squirrel
n04335209 street
n07884567 alcoholic_drink
n02146371 brown_bat
n07567139 food_coloring
n02048353 tufted_puffin
n07572353 victuals
n01979874 callinectes_sapidus
n04247736 buffet
n07904395 gin
n04229620 ski_jump
n07569106 flour
n02696843 alidade
n02810471 electric_battery
n07805254 mash
n03553248 hydrogen_bomb
n03158414 terylene
n04102406 roller_coaster
n03549589 hurdle
n12215579 banksia
n12645174 sweet_almond
n07654148 barbecue
n15092227 vitamin_d
n03496296 cembalo
n04202417 shop
n03236093 dreadnought
n03844673 petroleum_refinery
n07895839 merlot
n02801184 basilica
n01935395 crawler
n04447443 toiletry
n12584715 sugar_palm
n04464615 trackball
n04045644 rafter
n02331046 rat
n13918387 tongue
n03981566 pontoon
n02414290 merino_sheep
n07734017 tomato
n03639497 land_line
n12167075 luffa
n11792341 spathiphyllum
n04097760 roaster
n02758134 auditorium
n03882611 pane
n04121228 rushlight
n02670186 throttle
n04592005 wine_barrel
n07936093 sugar_water
n02508021 racoon
n02948557 candle_holder
n01927456 cestode
n02431122 american_elk
n12501202 tamarind
n02176439 skipjack
n07628068 phyllo
n01558594 merle
n04094060 ripcord
n04110654 rotary_engine
n12022054 pyrethrum
n09366317 elevation
n03848348 opener
n04292080 square_sail
n04528079 verdigris
n02101861 springer
n03912218 tin_whistle
n11448153 sandstorm
n12733428 black_cottonwood
n02405929 angus
n02406174 dairy_cattle
n07908411 absinthe
n03703945 mae_west
n09384106 pallasite
n03941231 pinata
n03163222 fascia
n12495895 honey_locust
n03422072 gas_jet
n12485653 buddleia
n01035504 last_supper
n11621547 abies_alba
n12482668 spanish_bayonet
n01397114 algae
n02333546 rattus_norvegicus
n02931417 nightspot
n04122349 sable
n11723227 monkshood
n02450677 beech_marten
n04339638 strip
n12401684 common_fig
n11920998 pellitory
n03429682 gauntlet
n13862407 leaf_form
n04450994 tongue
n04393808 tappet
n03506560 hearing_aid
n03051249 clothespin
n02912557 buggy
n02766168 babushka
n04405762 television_monitor
n11849271 mescal
n03333129 glass
n01882125 flying_squirrel
n12755876 acer_palmatum
n07740033 cortland
n04430475 thrust_bearing
n13878306 ellipse
n02834778 bike
n12663359 robusta_coffee
n07804152 oat
n03767459 mimeo
n07735052 salsify
n07697825 cuban_sandwich
n04002629 primary_coil
n07847047 buttermilk
n05418717 vein
n02914991 complex
n02050004 grebe
n10542761 runner
n04178190 seventy_eight
n02688443 airfoil
n04538552 vise
n09302616 highland
n15092227 cholecalciferol
n01976957 crab
n02925107 bushing
n02760658 automatic
n04566257 munition
n12393269 ramie
n04405907 television_receiver
n03427202 gat
n00288000 dressage
n03237416 high_hat
n13003061 amanita_muscaria
n03758220 mezzanine
n12658603 sorbus_americana
n02378415 warhorse
n03456665 topcoat
n01503061 bird
n12659356 spirea
n02710600 aneroid
n03097362 control_center
n02425887 sable_antelope
n04233715 slacks
n12730143 salix_repens
n02682311 adz
n07927512 pop
n12774299 balata
n03722288 marketplace
n04454654 topgallant
n03626760 rapper
n07813579 seasoned_salt
n03024233 choir_loft
n12628986 quince
n13896217 crescent
n04299370 stall
n01835276 nightjar
n07870167 lasagna
n02940385 call_center
n03384891 evening_dress
n12991184 reindeer_moss
n12158443 pumpkin
n04969798 greenish_blue
n02578454 lookdown
n11773987 oleander
n07685303 oatcake
n12338979 manna_gum
n01856155 gander
n13872592 cone
n09792969 anchorman
n02416880 billy_goat
n03610682 service_cap
n03416640 service_department
n12638556 wild_plum
n04083309 reticule
n04502670 tweeter
n03154073 cutting_tool
n02935658 coffee_shop
n02431122 elk
n07762114 pawpaw
n03082979 data_processor
n04332074 straight_razor
n02799323 baseball_cap
n02795670 barrelhouse
n02297442 armyworm
n03054901 clutch
n03091374 connexion
n07740954 mcintosh
n02405440 banting
n03430418 summerhouse
n07927512 tonic
n03546340 living_accommodations
n07585107 chicken_stock
n01673282 tuatara
n04255346 socket_wrench
n03505133 headrest
n02749670 assegai
