n11845793 hedgehog_cactus
n04037873 race
n07893425 sacramental_wine
n04304375 starter
n02885882 box_office
n12508309 milk_vetch
n01803078 pheasant
n04284002 spoon
n01558594 ouzel
n11772408 madagascar_periwinkle
n15006012 roughcast
n02829596 bench_press
n02875436 borer
n11793779 calla_lily
n04542329 voussoir
n12407890 english_elm
n07580053 side_dish
n07556637 edible
n04107984 roost
n02561661 pickerel
n12333530 guava
n03579538 interior_door
n03262717 earthwork
n07685918 black_bread
n03216710 paper_cup
n07851554 mascarpone
n03439348 glebe_house
n03858183 otoscope
n11808468 carnation
n02878222 merchant_ship
n13863020 pencil
n03365991 level
n02700895 amati
n03890358 pargeting
n04392113 tape_measure
n03884778 pantheon
n03450734 gown
n07852045 blue_cheese
n04154340 screw
n02974348 caryatid
n02843276 birdcage
n03043693 clinker
n13155611 glume
n03120778 courtroom
n11855274 pokeweed
n04439712 tinfoil
n04330340 stove
n01622120 little_owl
n07891433 saki
n03447358 golliwog
n01579729 chough
n02099029 retriever
n11930788 cudweed
n04459122 touring_car
n12691428 elephant_tree
n03290096 ensign
n12048928 calanthe
n02979516 cassock
n13905792 furrow
n03360300 flatbed
n03128248 crayon
n12866162 clary
n03469493 gunlock
n02715712 antiaircraft
n02852173 blinker
n02420509 black_buck
n03432061 gearset
n13862407 leaf_shape
n03918737 organizer
n02935658 coffeehouse
n03207305 dish
n07751737 damson
n03057920 coat_hanger
n03981760 pontoon_bridge
n07890068 pale_ale
n01646802 american_toad
n01844231 trogon
n03405725 furniture
n12914923 vervain
n03473227 gyro
n03718458 manor
n03191561 dickey
n01577659 mynah
n13869547 hook
n02672371 accommodation
n12320806 bitternut
n03309465 eyepiece
n06359657 portal_site
n01528845 meadow_pipit
n03249342 drugstore
n03612010 ketch
n02953455 cantle
n02630281 sailfish
n03199901 dory
n02508742 civet_cat
n12435649 ramsons
n03719343 chimneypiece
n04289027 sprinkler
n02680638 adjoining_room
n03582508 ivp
n03729951 material
n12937130 wild_carrot
n04068441 refinery
n02785648 bandage
n03270695 electric_bell
n09381242 rock_outcrop
n04402057 line
n07752782 sultana
n02520147 mudcat
n02732572 arabesque
n11786539 colocasia_esculenta
n10164233 headmaster
n03391301 frame
n04348070 submarine_torpedo
n02033561 curlew
n02839592 billiard_hall
n04241042 slipknot
n03421117 supporter
n01913166 jellyfish
n03122295 conestoga
n01380610 diplococcus
n07719330 bamboo_shoot
n10780632 married_woman
n04115256 town_house
n02799897 baseball_equipment
n02874214 booth
n04605726 wrapper
n02170400 carpet_beetle
n02699770 reredos
n03879456 pallet
n03715669 mallet
n04970916 pink
n03237416 topper
n03446268 clubhead
n07567139 food_colouring
n03387653 foundry
n03372549 flute
n03235979 dray
n04131929 salver
n02073250 sea_cow
n10348526 navy_seal
n04096066 road
n04567593 weather_satellite
n03684823 locomotive
n02386310 workhorse
n11954161 creeping_thistle
n02405101 aurochs
n11797321 aralia
n07574923 brunch
n01807105 tragopan
n03309808 cloth
n02921029 bunsen
n07736813 dasheen
n03258192 vacuum_bag
n03381126 footwear
n04517211 uzi
n04236377 arm
n04373894 blade
n01847170 duckling
n12217453 grevillea
n06596727 slick
n12773651 caimito
n12136392 rattan
n13156986 palmate_leaf
n12421137 hippeastrum
n01839750 yellowhammer
n03738472 mechanism
n03528263 home_appliance
n03376279 folder
n04102618 roller_skate
n12704343 carambola
n02881906 bowline
n10001217 deliverer
n02970849 cart
n03252324 dry_masonry
n04094859 riser
n07592922 salmi
n07572616 larder
n03040376 white_room
n04111190 rotating_shaft
n12602980 rhubarb
n03113657 costume
n02366002 agouti
n04365112 surrey
n04472243 transmission
n07895962 sauvignon_blanc
n02689274 airgun
n03423568 gasometer
n07560903 diet
n11844371 sahuaro
n02584449 caribe
n07732904 watercress
n13919919 keel
n02788572 baptistery
n04330340 range
n04206225 shot_glass
n07721942 cayenne
n01639765 toad
n03484083 cart
n04050066 rake
n07852919 cheddar
n01341090 rotavirus
n07867883 fondue
n12766043 mombin
n02905036 broiler
n07921455 cyder
n03596285 jet_engine
n11988132 goldfields
n01848840 baldpate
n07710616 murphy
n07687381 baguette
n01560105 nightingale
n03628215 koto
n11782761 amorphophallus
n04966941 straw
n12157179 rye
n03322570 farm_building
n01646388 agua
n07774596 macadamia_nut
n03736147 meat_hook
n04464852 tracked_vehicle
n02809241 batiste
n13880994 parallel
n03858418 puff
n01916481 sea_fan
n11487732 sundog
n13145250 muscadine
n02855390 torch
n01055165 bivouacking
n01598588 shrike
n02810782 battery
n02556846 perch
n03612965 tympani
n07568818 roughage
n07572957 canned_goods
n04334599 street
n02925666 buskin
n10763383 waiter
n03045228 clipper_ship
n07921615 hard_cider
n07904934 ouzo
n03715275 malacca
n07721456 chile
n02896074 breechblock
n07886463 aperitif
n03905730 rowlock
n02587877 yellowtail
n03356559 flamethrower
n07893253 rose
n12732756 cottonwood
n11699751 oregon_grape
n03281524 elevator
n02843553 bird_feeder
n07931612 white_russian
n07744559 black_currant
n04560113 water_heater
n04236001 sleeping_car
n07605040 cotton_candy
n01812662 columba_livia
n12227658 briar
n02968333 carrell
n07884567 intoxicant
n07607492 life_saver
n02066707 toothed_whale
n04315948 stereo
n11844371 saguaro
n02813752 bazooka
n05486510 cortex
n01936671 lugworm
n07722888 red_onion
n03860404 outhouse
n02339922 packrat
n05467054 neuroglia
n03543012 hot_line
n01579260 raven
n03543394 hot_rod
n02753044 atomic_bomb
n04347519 submachine_gun
n03685486 lodge
n04134008 sandbag
n01424420 malaria_parasite
n04543158 waggon
n12639736 bullace
n10735173 typist
n03696568 lugsail
n03238131 dressing_room
n12407715 chinese_elm
n12353431 abaca
n02708711 analyzer
n02261419 booklouse
n02335127 water_rat
n02135220 civet
n03309808 material
n12038898 rampion
n13198054 fiddlehead
n07570720 sustenance
n07743723 teaberry
n02897097 bren_gun
n04063868 recording
n07740461 red_delicious
n04143897 scarf
n02264885 green_lacewing
n03145719 cue_ball
n04354026 summer_house
n03127408 crankshaft
n02965300 cargo_ship
n07879174 sukiyaki
n12196336 flame_tree
n07823105 chutney
n03912218 whistle
n07687381 baguet
n02085272 lapdog
n02871314 bookmobile
n04114844 router
n12805561 black_currant
n02130086 tigon
n12929403 camelia
n04222210 single_bed
n03267113 eight_ball
n06263202 free_press
n03516844 wellington_boot
n02759257 autofocus
n01636829 dusky_salamander
n02831335 berlin
n01567133 wood_warbler
n04603399 workstation
n05449959 leukocyte
n04364545 surgical_instrument
n07841037 white
n03111296 cornice
n02546331 ribbonfish
n07734555 tomatillo
n04598582 woodwind_instrument
n04167489 seeker
n03166514 deanery
n13131618 petiole
n07904760 hollands
n04560882 water_jump
n03381231 forceps
n03438071 cincture
n03631922 lacquerware
n02462213 coronet
n04377057 system
n12230540 madrona
n10514429 referee
n02828299 belt_buckle
n01784293 tardigrade
n04503155 twill
n07832902 salad_dressing
n02955065 cap
n12270027 quercus_alba
n02856013 blue_chip
n03563710 implant
n03689157 loom
n01946630 nerita
n03406966 furrow
n09265620 decline
n04061681 reception_desk
n02003577 openbill
n00448748 figure_skating
n03094159 contact
n02040266 stone_curlew
n02250822 mealybug
n13916721 cube
n02823848 beer_hall
n11621281 white_fir
n04294879 stable
n12725521 osier
n02177775 deathwatch_beetle
n12193665 wineberry
n03089477 cone_clutch
n03556679 ice_axe
n03082979 electronic_computer
n00474568 ball
n07680932 bun
n12934985 water_hemlock
n12311579 syringa_vulgaris
n01504344 nestling
n14853210 high_explosive
n03250089 drum_brake
n02666943 butchery
n02481366 mountain_gorilla
n07919310 fizz
n02960903 carafe
n02631330 blue_marlin
n04206225 pony
n03140900 cruiser
n03492087 hansom
n04037964 racing_boat
n03601442 jdam
n04303497 stapler
n02687821 hangar
n12074408 butterfly_orchid
n04165945 security
n04582869 wicket
n04234455 spline
n03072201 colour_television
n11630017 cedar
n04562122 scooter
n03791235 motor_vehicle
n04266486 spade
n11915899 everlasting
n12353431 manila_hemp
n12399899 osage_orange
n07756325 honeydew_melon
n02504770 mammoth
n03915118 percolator
n12937130 daucus_carota
n03158414 dacron
n02530421 shad
n10340312 player
n11877860 rutabaga
n02300173 silkworm_moth
n02869737 bongo
n03719743 mantilla
n13067330 ustilago_maydis
n01743086 anaconda
n01321579 offspring
n01694709 monitor
n04328703 storage_ring
n04294879 horse_barn
n07897438 riesling
n02185167 crab_louse
n03645577 lateen_sail
n00453396 ducking
n02666943 slaughterhouse
n01552813 ovenbird
n13006631 milkcap
n02421136 addax
n02080146 harp_seal
n01964271 mytilus_edulis
n04164002 secondary_winding
n03316406 manufactory
n03222722 doorcase
n02270623 silverfish
n03606347 jury_box
n03653110 leatherette
n13897528 hypotenuse
n11552976 biennial
n01745484 coral_snake
n03548086 hubcap
n04030161 pix
n07733005 garden_cress
n03202354 dinner_table
n06998748 graphics
n03881404 panchromatic_film
n06263369 press
n04595762 wirework
n13226320 quillwort
n12546183 lupin
n04081844 restraint
n01791954 bantam
n03384891 eveningwear
n04445952 toggle
n03013006 chemical_reactor
n09336555 lather
n03916720 peripheral
n04022866 pump_room
n04187233 sheathing
n07684289 nan
n12727518 goat_willow
n03099454 convent
n07876893 scrapple
n01998183 barnacle
n04040373 radial_engine
n03896984 master
n03822504 newsroom
n04961331 pearl
n03212811 distillery
n07860208 treacle
n08238463 form
n02619165 goby
n03885028 scanty
n04447028 toilet_bowl
n03237992 dressing_gown
n02146201 red_bat
n07915213 grasshopper
n07599998 gum
n03693707 loving_cup
n03863923 outer_garment
n04343511 student_center
n03365592 flooring
n07610620 baked_alaska
n03492087 hansom_cab
n03343737 fire_alarm
n12278107 shumard_oak
n01743605 python
n02947977 candid_camera
n02933462 cabinet
n01616086 fish_eagle
n03616428 kickstand
n01497118 sawfish
n11626152 picea_sitchensis
n04592465 wine_maker
n01806467 green_peafowl
n02766534 perambulator
n03920737 underskirt
n12074408 oncidium
n03958752 plastic_wrap
n11547562 fern_ally
n03898271 patchouli
n03002096 chair
n09260907 tilth
n09899289 cashier
n00450335 riding
n03107488 cords
n07840672 coconut_cream
n03191776 dickey
n02862048 cataphract
n02195819 bee_fly
n02813981 b_battery
n11625804 picea_mariana
n04961691 gray
n03297103 espadrille
n02191273 tsetse_fly
n12723610 caltrop
n12260799 beech
n03261776 headphone
n10707233 healer
n03716887 mandola
n11619455 western_larch
n08578517 benthos
n03163222 dashboard
n04058096 reading_room
n01623880 strix_occidentalis
n03064935 cog
n03585073 iron
n02809736 baton
n12558425 lima_bean
n12683407 scabiosa
n04532504 sacristy
n04346511 style
n12513933 redbud
n03790755 motor_hotel
n08521623 burial_site
n02687682 air_spring
n03717131 manger
n03519387 tower_block
n12582665 sago_palm
n12129738 phalaris_arundinacea
n01596273 sand_martin
n03369866 flume
n12413419 orris
n03402941 funeral_chapel
n04180888 sextant
n02406749 jersey
n04289576 spritsail
n04434531 tie_rod
n04261281 souk
n04056413 rattrap
n03697552 lunchroom
n04502851 twenty_two
n02848921 blank
n03609959 keelson
n02640857 white_sturgeon
n04390977 spigot
n03727465 master_bedroom
n03669245 limber
n02339922 pack_rat
n02027897 greenshank
n07897200 rhenish
n10618342 soccer_player
n03409393 gable_end
n02413917 cheviot
n02974697 case
n03722288 mart
n03692842 jalousie
n13862552 equilateral
n03621694 kite_balloon
n12245319 azalea
n12855494 water_mint
n02628600 skipjack_tuna
n03547054 shanty
n03005033 chancellery
n02379329 morgan
n03488887 rubber_stamp
n11706942 red_bay
n02404573 brahma
n04545471 walker
n07749969 grapefruit
n02959942 car
n01441117 dace
n12477163 agave_americana
n03825271 ninepin
n03423479 gas_heater
n03313333 facade
n03157348 cymbal
n10732010 cornetist
n07913537 virgin_mary
n04568841 webbing
n04595762 grillwork
n11680596 pollen_tube
n10582746 military_man
n04123123 sackbut
n01464844 yolk
n02901114 briefs
n03642144 laparoscope
n01595624 martin
n04208936 shower
n02978055 casket
n01453087 john_dory
n03480719 hackamore
n03170292 decoupage
n02135220 civet_cat
n04307878 steakhouse
n03674842 linocut
n14698884 gravel
n09400987 pulsar
n11690088 peach_pit
n02312006 grub
n03407865 fusee
n02456008 tatu
n10283170 major
n04951373 light
n04368496 swallowtail
n01984245 norway_lobster
n07690273 muffin
n03344305 fire_bell
n12613706 hydrilla
n04196502 merchant_vessels
n02898369 brickwork
n03433877 generator
n07585557 chicken_soup
n09403086 rabbit_hole
n07859951 molasses
n03965456 shopping_centre
n03167978 deck
n03375171 foghorn
n02127678 caracal
n01976146 decapod
n07746334 acerola
n04962240 charcoal_gray
n03289985 ensemble
n02766534 stroller
n03682877 lock
n07899533 chenin_blanc
n12141385 grain
n02953197 cantilever_bridge
n02960690 karabiner
n12754648 field_maple
n03489048 hand_throttle
n07840395 curry_sauce
n11759609 siris
n02912894 bugle
n03518305 tallboy
n12168565 lobelia
n01489920 blacktip_shark
n12939874 cow_parsnip
n04168541 seine
n02567633 rock_bass
n03836062 nursery
n09437454 side
n03986355 portfolio
n07580053 side_order
n04972451 umber
n11959632 artichoke
n01808291 rock_partridge
n04330340 kitchen_range
n11791341 philodendron
n02904505 broadside
n10421470 pharmacist
n03631177 lace
n02348788 pocket_mouse
n07904072 kirsch
n12281241 birch
n07846143 dried_milk
n13132940 cyme
n02094562 ratter
n11757653 mimosa
n04223299 vest
n12166424 luffa
n09396465 point
n03132261 cricket_equipment
n02873839 kiosk
n04132985 samovar
n02755140 attache
n03408340 fustian
n02439398 okapi
n03993403 poultice
n04963111 sanguine
n02998841 chador
n12009047 golden_glow
n04146862 school_ship
n07608866 praline
n12643113 wild_orange
n02407625 hereford
n04477219 treadwheel
n03870546 pack
n01598988 butcherbird
n02903126 brochette
n07693590 danish
n03491724 halter
n10109443 freak
n02457945 unai
n03296328 scarp
n07606669 jelly_bean
n03320959 fanlight
n10276045 logger
n07714188 collard_greens
n12861345 phlomis
n02312427 pupa
n03799240 multiprocessor
n02548247 anglerfish
n03206282 discotheque
n02940570 caller_id
n02991302 cell
n03078670 commutator
n01484097 mako
n01498699 butterfly_ray
n01916187 gorgonian
n03058107 coating
n04251701 snowbank
n07725376 pea
n11991263 blazing_star
n07616487 sundae
n12281241 birch_tree
n04213530 sickroom
n03649161 lavalliere
n03919430 pounder
n02095727 welsh_terrier
n04452615 tool_chest
n04287898 spray_paint
n02935658 coffee_bar
n07698250 gyro
n11996677 mutisia
n03942920 pinhead
n07624466 turnover
n02696165 alehouse
n04048441 railroad_tunnel
n03321954 fan_vaulting
n07868508 frittata
n04179126 sewer
n04581102 whitewash
n01397690 arame
n02355477 tree_squirrel
n12345899 mangrove
n04150980 scraper
n06595351 magazine
n07803992 wheat_germ
n03940894 pin
n04566756 weathercock
n04520170 van
n07806774 green_salad
n02086346 toy_spaniel
n04278353 spinet
n07705931 edible_fruit
n00007846 person
n02431122 wapiti
n12305819 blue_ash
n02406647 charolais
n12405714 elm
n04582205 wicker
n04168084 segmental_arch
n03036469 plain_clothes
n02649546 flathead
n04578934 whisk
n03007130 chapel
n01649170 spadefoot
n12189987 baobab
n04112654 rotunda
n03013438 shift
n03971218 plywood
n07827410 sesame_seed
n03141612 cruse
n04118021 carpeting
n03919289 pestle
n06417096 breviary
n12649065 flowering_cherry
n10142747 nan
n12377198 dipterocarp
n03323096 farmstead
n02128598 leopardess
n04384910 tail_lamp
n07932841 tea_leaf
n12656909 salmonberry
n02778294 baldric
n02917964 bullpen
n04238128 slide
n03384891 evening_clothes
n03125588 crackle
n02997607 ceramic_ware
n02977619 casing
n03412058 art_gallery
n04527648 gallery
n03556679 piolet
n07915491 julep
n08596076 sands
n03785721 morion
n02775897 bailey_bridge
n03503997 headlight
n03860404 privy
n01611969 kestrel
n03016609 chicken_wire
n03845190 oiler
n13188096 davallia
n04525821 venn_diagram
n02726210 apadana
n04518343 vacuum_gauge
n02087122 hunting_dog
n02859184 sailor
n00479440 handball
n07859796 sugar_syrup
n01888411 doe
n09308572 iceberg
n01847806 anas_platyrhynchos
n01709876 barosaurus
n04590746 wiper
n02689274 air_gun
n04955160 gloss
n07802417 food_grain
n02133704 black_bear
n12029635 coltsfoot
n12889713 torch
n03965907 plait
n04137089 sash_window
n01622959 tawny_owl
n04529108 vernier_scale
n02643836 stonefish
n03259505 habitation
n02950943 cannon_ball
n03619396 outfit
n03382413 foredeck
n03343737 smoke_alarm
n02422391 topi
n01637112 climbing_salamander
n11599324 welwitschia
n03688504 long_tom
n04127904 canvas
n02129837 bengal_tiger
n04963588 deep_red
n04272054 specs
n03216402 diving_suit
n07577374 collation
n02703275 ammunition
n03424489 gasometer
n04239639 sling
n01339083 hs1
n03748162 outlet
n03989898 post_house
n11984542 inula
n04541987 voting_booth
n07683617 pita
n04563204 waterwheel
n13875392 ring
n12939874 hogweed
n03691817 waiting_room
n03316873 factory_ship
n02998841 chadar
n03392648 francis_turbine
n09344324 lunar_crater
n11882426 toothwort
n07856270 spread
n03421324 garter_belt
n03487533 hand_luggage
n02413717 lincoln
n12651229 pyracantha
n01577035 common_starling
n13030337 elf_cup
n11875691 brassica_oleracea
n07589543 brunswick_stew
n03775388 mixer
n03398153 frock
n03613294 key
n02932019 cabin
n12104501 pasturage
n01814755 tumbler
n01757677 massasauga
n01701859 stegosaur
n08596076 litoral
n05545879 foramen_magnum
n03145522 cue
n12340383 tupelo
n01616086 osprey
n07685730 rye_bread
n12675876 lonicera_japonica
n03046133 cloche
n02869249 castanets
n02372584 cony
n02922292 tumulus
n03250279 drumhead
n10469874 press_photographer
n02476870 australopithecus_africanus
n12511856 caragana
n03358172 flash
n02245111 firebug
n04402984 telephone_wire
n03256166 dumper
n03528901 home_base
n07764847 aguacate
n12277578 english_oak
n11949402 camomile
n02961035 caravansary
n04130143 salad_bar
n01821554 carolina_parakeet
n02644113 rockfish
n04030274 pix
n07764315 sapodilla
n11845557 echinocactus
n03971321 pneumatic_drill
n04470741 skin_patch
n03802393 muslin
n08521623 graveyard
n09337253 ledge
n02889996 brake_cylinder
n02753044 atom_bomb
n03518631 high
n07930554 punch
n03995265 power_cord
n04018667 public_toilet
n03043958 clip
n02791532 barbette_carriage
n03665232 ligature
n01754370 copperhead
n09331251 lakefront
n02083346 canine
n03233744 lift_bridge
n03549732 hurricane_deck
n03359436 flash_memory
n02084861 cur
n07608980 rock_candy
n12061614 butterfly_orchid
n12916511 teak
n12640839 prunus_mume
n12733870 populus_tremula
n02855390 blowtorch
n02733524 arch
n03016737 chicken_run
n11956348 horseweed
n02433729 roebuck
n11759224 albizia
n04226826 skeleton_key
n00441073 ski_jumping
n02505238 columbian_mammoth
n07580359 casserole
n02757462 audio_system
n04281260 spittoon
n01754533 water_moccasin
n11757851 huisache
n02432291 white_tail
n03300443 ethernet_cable
n04587327 windjammer
n07763629 kiwi
n02763604 aviary
n02824058 stein
n03051540 wearable
n06266878 news_photography
n03865557 flyover
n04404997 television_camera
n03687928 longbow
n04095577 riveter
n02472987 world
n04552696 warship
n07821610 estragon
n03253886 duffel
n03543112 hot_pants
n02811350 batting_helmet
n01368672 klebsiella
n07908812 benedictine
n02887970 bracelet
n02402425 cows
n02588286 grunt
n04108999 rope_tow
n07889274 malt_liquor
n04491388 billy_club
n04115802 royal
n04495555 tudor_arch
n03326073 feedback_loop
n02981321 catalytic_converter
n04028315 puzzle
n02831724 berth
n12974987 slime_mold
n13055577 boletus_edulis
n03539678 horse_trail
n09376526 sea_bottom
n04973816 indian_red
n07581775 cocktail
n12599185 buckthorn
n02481500 silverback
n07713895 chou
n10605253 skier
n12585629 palmyra
n03465151 guard_ship
n03766322 millinery
n02485371 grivet
n12751172 titi
n03291963 envelope
n12399132 mulberry
n03129001 creamer
n01456756 seahorse
n07696527 butty
n07852229 stilton
n03340923 finery
n09206985 raise
n11788727 pothos
n09433442 shore
n03437430 gilding
n02746365 heavy_weapon
n04098513 rocker
n01995514 fairy_shrimp
n12194147 silkwood
n12646397 islay
n04186268 shaving_foam
n04449290 tolbooth
n04061793 reception_room
n12765115 pepper_tree
n03948459 pistol
n03679712 sitting_room
n12235051 mayflower
n03460297 grindstone
n02377063 ridgling
n07890750 mead
n03156279 cylinder
n03484931 magnifying_glass
n04549919 hospital_ward
n12557064 kidney_bean
n07684164 matzo
n04971313 rose
n02576575 jack
n02917377 bullhorn
n11892637 stock
n11745817 zebrawood
n09763784 friend
n03963645 playground
n07723330 salad_greens
n02887970 bangle
n04321453 stob
n03794136 mousse
n04228581 ski_boot
n03539433 shoe
n02419336 chamois
n03619396 kit
n12657082 salmonberry
n03698604 luxury_liner
n04105893 room
n07575510 tea
n07567980 kibble
n03964495 playpen
n03424630 petrol_engine
n11737534 pasque_flower
n04534520 videotape
n02726017 ao_dai
n12695144 mahogany
n04555897 ticker
n03964495 pen
n07581346 appetiser
n03002816 chalet
n02682569 aerator
n03859170 outboard
n02961035 khan
n02428349 oryx
n02469472 tadpole
n03609235 kayak
n04174705 serration
n04206790 shot_tower
n02084071 canis_familiaris
n02620167 flathead
n03506370 health_spa
n02840619 book_binding
n02045864 razorbill
n03947798 pique
n07858595 sweetener
n10276045 lumberman
n03013580 chemise
n02496913 lemur
n04283585 spokeshave
n00464894 golf
n04010927 prong
n03767112 millstone
n04246271 smocking
n07741706 stayman
n04257223 soft_pedal
n04395106 tartan
n03455488 headstone
n04387706 tamp
n03561573 imaret
n12655869 raspberry
n02726681 apartment_building
n12163035 briony
n04397452 teacup
n03865288 overmantel
n03783873 monoplane
n02275773 tortoiseshell
n11875691 cabbage
n13137010 meat
n03412058 gallery
n02783324 ballroom
n07605944 gumdrop
n01730960 coluber_constrictor
n03039827 cleaners
n03502200 headboard
n04570958 weighbridge
n03610524 dog_house
n11758276 golden_wattle
n07815588 peppercorn
n04062807 scout_car
n04382695 tachograph
n02821627 bedroom
n04314914 stair
n03751757 metal_detector
n12562785 roble
n04604806 worm_gear
n03173387 delicatessen
n00449892 camel_racing
n03036469 civilian_clothing
n12507823 rooibos
n07869775 shish_kebab
n02414290 merino
n11815491 campion
n12305654 green_ash
n02872529 relay_transmitter
n03150232 curler
n00470830 hurling
n03672827 line_printer
n03708036 magnetic_tape
n03228692 columbarium
n04602840 workings
n07902937 arak
n02437136 camel
n01691217 legless_lizard
n02910542 buckram
n09461069 trapezium
n03801533 vaudeville_theater
n03718789 mansard_roof
n03061505 cockpit
n03719053 hall
n11448153 sirocco
n04587404 windmill
n03334382 fieldwork
n03795976 film_projector
n07735687 radish
n12953484 royal_fern
n01836087 whippoorwill
n06277280 telecasting
n03221059 domino
n03260206 dye_works
n11618290 black_pine
n04267246 spandrel
n02670683 accelerator
n04128837 sailing_vessel
n02382850 exmoor
n04248209 snap
n07748157 clementine
n04120842 runway
n04196502 cargo_ships
n02667379 abbey
n02712545 angle_iron
n02410702 buffalo
n02424486 greater_kudu
n04245847 smart_bomb
n07611991 mousse
n13915023 ovoid
n04295777 staddle
n04157099 scullery
n04310157 steamroller
n01615121 sea_eagle
n03338287 filling
n02080415 elephant_seal
n02947818 candelabrum
n12305475 red_ash
n02301935 emperor
n03370646 fluoroscope
n02795978 hurdy_gurdy
n03599964 jobcentre
n03904909 peeler
n02541687 tarpon
n06259898 channel
n02840134 binder
n03821145 neutron_bomb
n04492375 truss
n03197446 digitizer
n02979399 cassette_tape
n02962061 carboy
n03957762 gypsum_board
n10155849 hairdresser
n03944024 pintle
n07819480 mustard
n01559804 wood_thrush
n03882611 paneling
n02200850 aedes_aegypti
n12034141 old_maid
n07927931 dope
n07741461 pippin
n04292414 bat
n03390673 frail
n03684143 lock_gate
n08376250 concatenation
n04282231 splicer
n01535469 whitethroat
n04538249 viscometer
n12718995 quassia
n04063373 recorder
n04498873 turbogenerator
n03911658 penknife
n02042759 kittiwake
n03343234 fipple
n06273743 call_waiting
n04449966 tomahawk
n03004824 sanctuary
n04449966 hatchet
n10599806 singer
n02786611 bandolier
n10536416 rock_star
n02404186 beef_cattle
n07710616 potato
n01636127 lungless_salamander
n12174311 althaea
n03177059 departure_lounge
n04531098 vessel
n04224395 siren
n03719053 residence
n04181228 hamper
n04401088 telephone
n12158031 gourd
n13912540 stemma
n09990777 dance_master
n03532919 hook
n09437454 slope
n09359803 mountain
n02775178 baggage_claim
n03842377 auxiliary_equipment
n03688943 lookout
n02300797 silkworm
n04391838 taping
n01322221 baby
n11748002 legume
n02887209 brace
n02859184 leghorn
n03671914 linac
n03772269 mint
n11885856 draba
n12303462 ash_tree
n03825080 sleepwear
n02686568 aircraft
n03085602 computer_display
n01948573 limpet
n00448466 skating
n03082979 computer
n07865700 coquille
n04267435 spanker
n03145384 cudgel
n03333610 sports_arena
n04069166 reflectometer
n01851375 broadbill
n07695652 graham_cracker
n02901620 brigantine
n04345028 study
n03935234 piggery
n02413050 black_sheep
n11998888 scotch_thistle
n03318136 fairlead
n01681328 sand_lizard
n02887079 brace
n01606177 tercel
n02739427 arm_band
n07853762 grated_cheese
n02766534 pram
n12139575 cordgrass
n02967782 carpet_sweeper
n12389130 heartsease
n03697913 lungi
n02359915 ground_squirrel
n04335209 street
n07884567 alcoholic_drink
n02146371 brown_bat
n11627168 hemlock
n02048353 tufted_puffin
n02753044 plutonium_bomb
n07567139 food_coloring
n07572353 victuals
n07904395 gin
n07569106 flour
n00440039 running
n02696843 alidade
n02810471 electric_battery
n07805254 mash
n02995998 extractor
n03553248 hydrogen_bomb
n13027557 aspergillus_fumigatus
n03158414 terylene
n04102406 roller_coaster
n03045228 clipper
n07831663 wine_sauce
n01936671 lug
n03875955 paintball_gun
n04278605 spinner
n03374570 flytrap
n03496296 cembalo
n04202417 shop
n03236093 dreadnought
n03844673 petroleum_refinery
n07895839 merlot
n02801184 basilica
n10091651 fireman
n07616748 banana_split
n01850373 goldeneye
n04447443 toiletry
n11719286 peony
n11712282 liriodendron_tulipifera
n02519862 blue_catfish
n02331046 rat
n02861886 body
n13918387 tongue
n03981566 pontoon
n02414290 merino_sheep
n07734017 tomato
n03639497 land_line
n02015554 crake
n02758134 auditorium
n03882611 pane
n02670186 throttle
n04592005 wine_barrel
n03316406 factory
n02508021 racoon
n07607967 cough_drop
n02431122 american_elk
n07628068 phyllo
n01558594 merle
n04110654 rotary_engine
n11658544 black_pine
n04528079 verdigris
n04292080 square_sail
n03831382 noseband
n03912218 tin_whistle
n11448153 sandstorm
n02406174 dairy_cattle
n02405929 angus
n03703945 mae_west
n03941231 pinata
n03163222 fascia
n03530910 hood
n12485653 buddleia
n01754876 rattlesnake
n03880032 pallium
n11621547 abies_alba
n01397114 algae
n02333546 rattus_norvegicus
n03657511 body_suit
n04122349 sable
n11723227 monkshood
n02450677 beech_marten
n04339638 strip
n07900616 madeira
n13862407 leaf_form
n04450994 tongue
n02861147 bocce_ball
n03984643 porkpie
n03686924 log_cabin
n04393808 tappet
n03506560 hearing_aid
n04955160 polish
n03051249 clothespin
n02912557 buggy
n04405762 television_monitor
n03354207 fixer_upper
n01882125 flying_squirrel
n12755876 acer_palmatum
n07740033 cortland
n04430475 thrust_bearing
n07592317 chicken_stew
n13878306 ellipse
n02834778 bike
n12663359 robusta_coffee
n07804152 oat
n03767459 mimeo
n07735052 salsify
n04002629 primary_coil
n07703889 hasty_pudding
n02914991 complex
n02050004 grebe
n10542761 runner
n04178190 seventy_eight
n07895237 bordeaux
n04538552 vise
n01319685 by_catch
n01976957 crab
n02925107 bushing
n07896287 dessert_wine
n04566257 munition
n12393269 ramie
n10101308 football_hero
n04961331 ivory
n04405907 television_receiver
n03427202 gat
n00288000 dressage
n03237416 high_hat
n02427470 kob
n13003061 amanita_muscaria
n03758220 mezzanine
n02069974 tursiops_truncatus
n03456665 topcoat
n12659356 spirea
n02710600 aneroid
n02562315 sunfish
n03425595 gas_stove
n12817694 bugloss
n12135898 millet
n02773037 bag
n04233715 slacks
n12730143 salix_repens
n04069777 training_school
n02682311 adz
n07927512 pop
n12774299 balata
