n11845793 hedgehog_cactus
n11978713 mirasol
n07585758 gazpacho
n03850245 operating_theatre
n07566340 foodstuff
n04224842 sitar
n03662452 lie_detector
n12753245 acer_saccharum
n01651487 cricket_frog
n00444846 scuba_diving
n03271030 electric_chair
n02200198 mosquito
n02898585 wedding_gown
n03222176 door
n03943833 pinstripe
n04004210 printed_circuit
n04405762 tv_monitor
n04210390 shrine
n03092314 conservatory
n02796623 barrier
n12856287 spearmint
n04127521 safety_razor
n12777436 styrax
n03432129 gearshift
n04376400 synthesiser
n01713764 tyrannosaurus_rex
n01754533 cottonmouth
n03846234 olive_drab
n12536291 anil
n12022382 pyrethrum
n00450070 horse_racing
n03123553 coverlet
n13066129 smut
n12202936 lime
n07805966 dog_food
n07935504 water
n01809106 guinea
n03314884 face_veil
n04037873 race
n04304375 starter
n02885882 box_office
n12508309 milk_vetch
n02411705 sheep
n01558594 ouzel
n12286826 hornbeam
n07867421 fondue
n15006012 roughcast
n02875436 borer
n11793779 calla_lily
n04542329 voussoir
n03336839 file
n12407890 english_elm
n01563128 warbler
n03991202 potbelly
n03302671 exercise_bike
n07556637 edible
n02561661 pickerel
n03579538 interior_door
n03262717 earthwork
n01844551 quetzal
n03216710 paper_cup
n07851554 mascarpone
n03439348 glebe_house
n03858183 otoscope
n11808468 carnation
n03019938 chintz
n02878222 merchant_ship
n13863020 pencil
n03365991 level
n02700895 amati
n03890358 pargeting
n12199790 booyong
n07954211 book
n04392113 tape_measure
n02112497 griffon
n03065243 coif
n12334891 eucalyptus_tree
n07852045 blue_cheese
n02974348 caryatid
n02843276 birdcage
n13155611 glume
n11855274 pokeweed
n03120778 courtroom
n04439712 tinfoil
n04210288 shrimper
n02741475 armrest
n04330340 stove
n07891433 saki
n03447358 golliwog
n02099029 retriever
n04459122 touring_car
n12691428 elephant_tree
n07882497 concoction
n03290096 ensign
n03035252 big_top
n12048928 calanthe
n02979516 cassock
n13905792 furrow
n02414763 argal
n03360300 flatbed
n03128248 crayon
n12866162 clary
n03469493 gunlock
n02852173 blinker
n02420509 black_buck
n03432061 gearset
n02200509 wiggler
n03918737 organizer
n02935658 coffeehouse
n03207305 dish
n07751737 damson
n03057920 coat_hanger
n03981760 pontoon_bridge
n03251280 dry_cell
n03079616 companionway
n00451635 motorcycling
n11544015 hepatica
n03405725 furniture
n12914923 vervain
n03718458 manor
n03100490 transport
n03191561 dickey
n01577659 mynah
n13869547 hook
n12320806 bitternut
n06359657 portal_site
n03309465 eyepiece
n01528845 meadow_pipit
n03249342 drugstore
n02953455 cantle
n03885535 larder
n04112752 rouge
n03199901 dory
n02630281 sailfish
n02508742 civet_cat
n12299640 salvadora_persica
n12435649 ramsons
n11730015 blue_jasmine
n03719343 chimneypiece
n03224753 dormer_window
n02680638 adjoining_room
n03582508 ivp
n12785724 sedum
n03729951 material
n12937130 wild_carrot
n04068441 refinery
n03270695 electric_bell
n09381242 rock_outcrop
n03188290 diamante
n07752782 sultana
n02520147 mudcat
n02732572 arabesque
n11786539 colocasia_esculenta
n10164233 headmaster
n02852360 blister_pack
n03033986 circuit_board
n03391301 frame
n04348070 submarine_torpedo
n02033561 curlew
n02839592 billiard_hall
n03421117 supporter
n01504179 fledgeling
n10780632 married_woman
n04115256 town_house
n02799897 baseball_equipment
n02874214 booth
n12318378 walnut_tree
n02792552 flatboat
n04605726 wrapper
n02699770 reredos
n03879456 pallet
n03730655 matrix
n03715669 mallet
n04970916 pink
n03237416 topper
n03446268 clubhead
n03387653 foundry
n03235979 dray
n04131929 salver
n02073250 sea_cow
n04096066 road
n04567593 weather_satellite
n03684823 locomotive
n11954161 creeping_thistle
n02405101 aurochs
n11797321 aralia
n07574923 brunch
n02921029 bunsen
n07736813 dasheen
n03258192 vacuum_bag
n03381126 footwear
n04236377 arm
n04373894 blade
n04329681 storm_cellar
n01847170 duckling
n06596727 slick
n12773651 caimito
n13886260 bell_shape
n12421137 hippeastrum
n01839750 yellowhammer
n03738472 mechanism
n12704343 carambola
n02881906 bowline
n10001217 deliverer
n02970849 cart
n03252324 dry_masonry
n04094859 riser
n07721195 pimiento
n07572616 larder
n07880080 teriyaki
n03040376 white_room
n04043733 radio_set
n04111190 rotating_shaft
n12602980 rhubarb
n02924116 autobus
n03171635 defibrillator
n07895962 sauvignon_blanc
n03423568 gasometer
n12596849 cabbage_palm
n07560903 diet
n11844371 sahuaro
n02584449 caribe
n07824702 paprika
n11614420 ponderosa_pine
n13919919 keel
n01478511 hag
n02788572 baptistery
n04330340 range
n01639765 toad
n03484083 cart
n04050066 rake
n07852919 cheddar
n10562135 scorer
n07867883 fondue
n12766043 mombin
n02905036 broiler
n07921455 cyder
n03596285 jet_engine
n11988132 goldfields
n01848840 baldpate
n07710616 murphy
n07687381 baguette
n03628215 koto
n11782761 amorphophallus
n12157179 rye
n03322570 farm_building
n07774596 macadamia_nut
n04524716 velocipede
n03736147 meat_hook
n04464852 tracked_vehicle
n02809241 batiste
n03743902 monument
n01538630 snowbird
n03858418 puff
n11487732 sundog
n11664418 gingko
n02855390 torch
n01055165 bivouacking
n03492250 harbour
n03809211 spikenard
n01630284 newt
n02810782 battery
n02556846 perch
n03612965 tympani
n01544704 honeycreeper
n07568818 roughage
n07572957 canned_goods
n04334599 street
n02925666 buskin
n02645538 bullhead
n07926442 orangeade
n10763383 waiter
n03045228 clipper_ship
n07921615 hard_cider
n07721456 chile
n03273061 electric_motor
n02896074 breechblock
n03961939 platform
n03356559 flamethrower
n07893253 rose
n02864593 bollard
n09208496 asterism
n02940385 call_centre
n02517442 catfish
n11699751 oregon_grape
n03281524 elevator
n02843553 bird_feeder
n12305089 black_ash
n10304914 medallist
n07931612 white_russian
n04560113 water_heater
n04236001 sleeping_car
n07578093 spread
n07605040 cotton_candy
n01812662 columba_livia
n12227658 briar
n11972759 cudweed
n02968333 carrell
n07884567 intoxicant
n07607492 life_saver
n11844371 saguaro
n03158668 dado
n02813752 bazooka
n05486510 cortex
n01936671 lugworm
n07722888 red_onion
n03860404 outhouse
n03543012 hot_line
n02753044 atomic_bomb
n04229007 skidder
n04347519 submachine_gun
n03685486 lodge
n12639736 bullace
n02754103 sprayer
n04543158 waggon
n01424420 malaria_parasite
n04306592 stator
n03325941 trilby
n10735173 typist
n02448318 ratel
n02883101 bowstring
n04393549 tapis
n03696568 lugsail
n03768916 mineshaft
n03238131 dressing_room
n12353431 abaca
n02261419 booklouse
n02335127 water_rat
n02135220 civet
n12038898 rampion
n02757714 audiotape
n13198054 fiddlehead
n03945928 pipe_cleaner
n07570720 sustenance
n07743723 teaberry
n02897097 bren_gun
n07740461 red_delicious
n12320627 pignut
n04354026 summer_house
n07879174 sukiyaki
n07005523 lobe
n07823105 chutney
n03912218 whistle
n12741222 soapberry
n07687381 baguet
n02085272 lapdog
n02871314 bookmobile
n04114844 router
n12805561 black_currant
n09990415 dancer
n01411450 chlorella
n02130086 tigon
n12929403 camelia
n04237423 slicer
n04222210 single_bed
n03267113 eight_ball
n06263202 free_press
n03516844 wellington_boot
n02759257 autofocus
n01636829 dusky_salamander
n02831335 berlin
n02079851 common_seal
n01567133 wood_warbler
n04603399 workstation
n01681940 horned_lizard
n05449959 leukocyte
n04364545 surgical_instrument
n07841037 white
n03111296 cornice
n02761557 automobile_engine
n04598582 woodwind_instrument
n04167489 seeker
n03166514 deanery
n13131618 petiole
n07904760 hollands
n03067093 cold_cathode
n02795528 gun_barrel
n03438071 cincture
n03631922 lacquerware
n03381231 forceps
n02462213 coronet
n04377057 system
n10514429 referee
n02828299 belt_buckle
n02692232 drome
n01784293 tardigrade
n04503155 twill
n07832902 salad_dressing
n02955065 cap
n03071021 cologne
n12270027 quercus_alba
n02856013 blue_chip
n03689157 loom
n01946630 nerita
n03406966 furrow
n07853560 goat_cheese
n03744276 storage
n11723986 baneberry
n00454493 trolling
n02003577 openbill
n07737745 goober
n02040266 stone_curlew
n02250822 mealybug
n12370174 mamey
n02823848 beer_hall
n03278248 electronic_equipment
n11621281 white_fir
n04294879 stable
n01697611 crocodylus_porosus
n02177775 deathwatch_beetle
n12193665 wineberry
n03089477 cone_clutch
n01641206 wood_frog
n07680932 bun
n02934168 transmission_line
n01504344 nestling
n14853210 high_explosive
n04514241 uplift
n02666943 butchery
n02481366 mountain_gorilla
n02081927 pacific_walrus
n03885535 pantry
n07919310 fizz
n04592356 winepress
n02631330 blue_marlin
n03140900 cruiser
n03601442 jdam
n04303497 stapler
n02687821 hangar
n12074408 butterfly_orchid
n04165945 security
n04234455 spline
n03072201 colour_television
n04562122 scooter
n03791235 motor_vehicle
n04266486 spade
n11915899 everlasting
n12353431 manila_hemp
n04409128 tender
n07756325 honeydew_melon
n03273551 electric_organ
n03915118 percolator
n12937130 daucus_carota
n03158414 dacron
n02530421 shad
n04473108 fanlight
n11877860 rutabaga
n03076411 commissary
n03719743 mantilla
n13067330 ustilago_maydis
n01743086 anaconda
n01321579 offspring
n12708941 bergamot_orange
n04294879 horse_barn
n04328703 storage_ring
n02336826 vesper_mouse
n07897438 riesling
n03863262 overall
n03645577 lateen_sail
n00453396 ducking
n02666943 slaughterhouse
n01552813 ovenbird
n13006631 milkcap
n02421136 addax
n04164002 secondary_winding
n03228967 dovetail
n02270623 silverfish
n01623706 scops_owl
n12340581 water_gum
n03653110 leatherette
n13897528 hypotenuse
n07595180 caramel
n07933891 herbal_tea
n01745484 coral_snake
n03548086 hubcap
n04030161 pix
n02783459 ball_valve
n07733005 garden_cress
n04542595 vox_humana
n03202354 dinner_table
n06998748 graphics
n03881404 panchromatic_film
n03896419 passenger_van
n04595762 wirework
n13226320 quillwort
n12546183 lupin
n02143439 horseshoe_bat
n02890804 brake_pedal
n04081844 restraint
n03384891 eveningwear
n12510343 palas
n04445952 toggle
n03013006 chemical_reactor
n09336555 lather
n04197110 shipwreck
n13213066 silver_fern
n04022866 pump_room
n04187233 sheathing
n07684289 nan
n12727518 goat_willow
n01906749 sponge
n07752514 dried_apricot
n01998183 barnacle
n04040373 radial_engine
n03896984 master
n04961331 pearl
n03212811 distillery
n03885028 scanty
n04447028 toilet_bowl
n03237992 dressing_gown
n02146201 red_bat
n07915213 grasshopper
n07599998 gum
n03602081 jolly
n03863923 outer_garment
n03033986 board
n07610620 baked_alaska
n12278107 shumard_oak
n01743605 python
n02045369 auk
n02947977 candid_camera
n02933462 cabinet
n01616086 fish_eagle
n03616428 kickstand
n07879072 succotash
n11626152 picea_sitchensis
n11545350 pecopteris
n07726095 garbanzo
n01806467 green_peafowl
n12074408 oncidium
n03958752 plastic_wrap
n00479887 squash
n03898271 patchouli
n03002096 chair
n09260907 tilth
n03191776 dickey
n02862048 cataphract
n03558176 ice_rink
n02195819 bee_fly
n02813981 b_battery
n02963302 card_catalogue
n04961691 gray
n03297103 espadrille
n12973443 mucor
n12260799 beech
n03261776 headphone
n10707233 healer
n11619455 western_larch
n03163222 dashboard
n02801938 basket
n04058096 reading_room
n02809736 baton
n12558425 lima_bean
n12683407 scabiosa
n04532504 sacristy
n07697825 poor_boy
n04346511 style
n03790755 motor_hotel
n02687682 air_spring
n03717131 manger
n12582665 sago_palm
n12129738 phalaris_arundinacea
n01596273 sand_martin
n12413419 orris
n02840515 bindery
n03158885 dagger
n02936402 caftan
n12510343 dhak
n03402941 funeral_chapel
n04180888 sextant
n02406749 jersey
n04261281 souk
n07697825 zep
n04434531 tie_rod
n04056413 rattrap
n03697552 lunchroom
n03090000 council_board
n04502851 twenty_two
n02848921 blank
n03609959 keelson
n02291748 clothes_moth
n02640857 white_sturgeon
n03727465 master_bedroom
n04191943 shelter
n03669245 limber
n01323599 pureblood
n07595180 caramelized_sugar
n02027897 greenshank
n07897200 rhenish
n03549473 hunting_knife
n07907831 sour_mash
n01340522 polyoma_virus
n02413917 cheviot
n03186818 dial
n03722288 mart
n03483230 handbell
n03692842 jalousie
n04517408 vacation_home
n13862552 equilateral
n03621694 kite_balloon
n12245319 azalea
n07712267 yam
n07771731 brazil
n03005033 chancellery
n02379329 morgan
n03488887 rubber_stamp
n11706942 red_bay
n02404573 brahma
n04545471 walker
n01591697 titmouse
n12477163 agave_americana
n04255768 soda_fountain
n03825271 ninepin
n03423479 gas_heater
n04544325 wainscotting
n03313333 facade
n03157348 cymbal
n02687992 flying_field
n07913537 virgin_mary
n02201000 aedes_albopictus
n04568841 webbing
n04595762 grillwork
n11680596 pollen_tube
n10582746 military_man
n04123123 sackbut
n01464844 yolk
n02901114 briefs
n03642144 laparoscope
n01595624 martin
n04208936 shower
n02978055 casket
n01453087 john_dory
n02135220 civet_cat
n03519081 highlighter
n03674842 linocut
n03764276 military_vehicle
n04215910 sidewinder
n09400987 pulsar
n04487724 troop_transport
n11690088 peach_pit
n04571686 weir
n02312006 grub
n03407865 fusee
n10283170 major
n04951373 light
n04368496 swallowtail
n07697825 torpedo
n04417809 house
n07690273 muffin
n03344305 fire_bell
n12613706 hydrilla
n04196502 merchant_vessels
n02898369 brickwork
n07585557 chicken_soup
n09403086 rabbit_hole
n13065089 wheat_rust
n07859951 molasses
n03965456 shopping_centre
n03375171 foghorn
n07909954 curacoa
n07746334 acerola
n04962240 charcoal_gray
n03244231 driveshaft
n00474769 hardball
n01453475 boarfish
n03204134 dipole_antenna
n07899533 chenin_blanc
n12141385 grain
n02484473 catarrhine
n02953197 cantilever_bridge
n04137897 satellite_tv
n07840395 curry_sauce
n02912894 bugle
n12168565 lobelia
n01489920 blacktip_shark
n12939874 cow_parsnip
n04168541 seine
n02567633 rock_bass
n03836062 nursery
n10701644 tennis_pro
n01852400 mandarin_duck
n09437454 side
n11959632 artichoke
n01808291 rock_partridge
n04330340 kitchen_range
n11791341 philodendron
n02904505 broadside
n10421470 pharmacist
n02348788 pocket_mouse
n07904072 kirsch
n12281241 birch
n02461128 tamandua
n07846143 dried_milk
n13132940 cyme
n02094562 ratter
n04341686 structure
n03790230 powerboat
n02873839 kiosk
n04132985 samovar
n02755140 attache
n03408340 fustian
n03993403 poultice
n04963111 sanguine
n02998841 chador
n12009047 golden_glow
n02378870 prancer
n04146862 school_ship
n07608866 praline
n12643113 wild_orange
n02407625 hereford
n04477219 treadwheel
n02903126 brochette
n07693590 danish
n03491724 halter
n10109443 freak
n07822197 catsup
n02011281 broadbill
n00443231 floating
n02457945 unai
n11930038 artemisia_campestris
n03320959 fanlight
n07714188 collard_greens
n02014524 chunga
n12861345 phlomis
n02312427 pupa
n03799240 multiprocessor
n02548247 anglerfish
n03206282 discotheque
n02940570 caller_id
n03078670 commutator
n01484097 mako
n01916187 gorgonian
n04216860 sifter
n03326795 felt
n03058107 coating
n04251701 snowbank
n02132580 grizzly
n11991263 blazing_star
n07616487 sundae
n02962414 car_carrier
n12281241 birch_tree
n04213530 sickroom
n03649161 lavalliere
n02095727 welsh_terrier
n04452615 tool_chest
n02935658 coffee_bar
n07698250 gyro
n03356858 rim
n04029734 pyrometer
n07724492 cos
n11996677 mutisia
n03942920 pinhead
n07624466 turnover
n02696165 alehouse
n04048441 railroad_tunnel
n03321954 fan_vaulting
n07868508 frittata
n02002075 stork
n04179126 sewer
n07898247 soave
n04581102 whitewash
n01397690 arame
n04508949 underwear
n02355477 tree_squirrel
n12345899 mangrove
n04150980 scraper
n06595351 magazine
n02417242 cashmere_goat
n04520170 van
n03598151 jib
n00007846 person
n02431122 wapiti
n07822518 cayenne_pepper
n04582205 wicker
n04168084 segmental_arch
n02058594 wandering_albatross
n03045800 cloakroom
n02649546 flathead
n04578934 whisk
n03429771 gauntlet
n03007130 chapel
n03013438 shift
n03971218 plywood
n07827410 sesame_seed
n07882497 mixture
n03919289 pestle
n06417096 breviary
n12649065 flowering_cherry
n04489817 trowel
n07911061 ratafia
n12377198 dipterocarp
n03323096 farmstead
n02128598 leopardess
n07814790 fennel
n03811847 naval_equipment
n04384910 tail_lamp
n12237855 kalmia_polifolia
n07932841 tea_leaf
n12656909 salmonberry
n02778294 baldric
n02917964 bullpen
n02918964 dodgem
n04579986 white
n03384891 evening_clothes
n03340723 viewfinder
n02997607 ceramic_ware
n03688605 long_trousers
n02977619 casing
n02728440 dress
n04527648 gallery
n12724942 willow_tree
n07915491 julep
n12401684 fig
n08596076 sands
n03785721 morion
n02775897 bailey_bridge
n03503997 headlight
n03860404 privy
n02434954 muntjac
n04605572 wraparound
n01611969 kestrel
n01857325 brant
n03016609 chicken_wire
n03845190 oiler
n13188096 davallia
n03555662 hypo
n02726210 apadana
n04518343 vacuum_gauge
n15091846 folate
n02087122 hunting_dog
n02859184 sailor
n00479440 handball
n01888411 doe
n09308572 iceberg
n01847806 anas_platyrhynchos
n01709876 barosaurus
n04590746 wiper
n07802417 food_grain
n12029635 coltsfoot
n07816052 sassafras
n04247011 smokescreen
n12889713 torch
n03965907 plait
n01622959 tawny_owl
n02431441 hind
n02643836 stonefish
n03259505 habitation
n02950943 cannon_ball
n02071636 globicephala_melaena
n02422391 topi
n03846431 olympian_zeus
n11599324 welwitschia
n03688504 long_tom
n04127904 canvas
n02947660 narrow_boat
n02129837 bengal_tiger
n04963588 deep_red
n04272054 specs
n03216402 diving_suit
n02848523 vane
n07577374 collation
n02703275 ammunition
n03424489 gasometer
n03667664 exposure_meter
n04239639 sling
n01339083 hs1
n12816508 borage
n03748162 outlet
n03989898 post_house
n04541987 voting_booth
n11625003 picea_abies
n07683617 pita
n13025854 saccharomyces_cerevisiae
n13875392 ring
n03911767 penlight
n12939874 hogweed
n03691817 waiting_room
n03316873 factory_ship
n04311595 steelworks
n02998841 chadar
n03392648 francis_turbine
n09344324 lunar_crater
n11882426 toothwort
n07856270 spread
n03421324 garter_belt
n03487533 hand_luggage
n12651229 pyracantha
n01577035 common_starling
n11875691 brassica_oleracea
n04146050 school
n12640607 apricot_tree
n04532831 vibraharp
n04607869 wrist_watch
n02117900 spotted_hyena
n02700258 altimeter
n03398153 frock
n03613294 key
n02932019 cabin
n12104501 pasturage
n01757677 massasauga
n01701859 stegosaur
n08596076 litoral
n03145522 cue
n12340383 tupelo
n03073296 colt
n04422875 thermostat
n01616086 osprey
n07886057 home_brew
n12675876 lonicera_japonica
n03046133 cloche
n02869249 castanets
n04213105 sickbay
n03219483 dollhouse
n02565324 largemouth
n02922292 tumulus
n03250279 drumhead
n10469874 press_photographer
n03864356 overhang
n02476870 australopithecus_africanus
n12511856 caragana
n02043063 tern
n02245111 firebug
n12146311 zoysia
n03256166 dumper
n02730265 applicator
n02924116 jitney
n03528901 home_base
n07740220 delicious
n02079851 harbor_seal
n07764847 aguacate
n11949402 camomile
n12363301 dillenia
n04123567 sacking
n01821554 carolina_parakeet
n04030274 pix
n07764315 sapodilla
n03971321 pneumatic_drill
n03802393 muslin
n01717467 velociraptor
n11807979 pink
n01558149 song_thrush
n04285965 sport_utility
n02889996 brake_cylinder
n02753044 atom_bomb
n03422072 gas_burner
n03518631 high
n03995265 power_cord
n04018667 public_toilet
n02791532 barbette_carriage
n03665232 ligature
n09331251 lakefront
n02083346 canine
n01741562 constrictor
n07697825 submarine_sandwich
n07933154 tea_bag
n03359436 flash_memory
n02084861 cur
n07608980 rock_candy
n12061614 butterfly_orchid
n12640839 prunus_mume
n12733870 populus_tremula
n01478511 hagfish
n04305572 stateroom
n02855390 blowtorch
n02733524 arch
n11956348 horseweed
n03220692 dome
n02433729 roebuck
n03999064 prefab
n01395254 ciliate
n04597309 woodcarving
n04226826 skeleton_key
n00441073 ski_jumping
n03625646 knitting_needle
n02505238 columbian_mammoth
n02683323 afghan
n07854982 emmental
n04281260 spittoon
n01754533 water_moccasin
n02432291 white_tail
n03300443 ethernet_cable
n04587327 windjammer
n07763629 kiwi
n02763604 aviary
n02824058 stein
n11625632 white_spruce
n03051540 wearable
n06266878 news_photography
n03865557 flyover
n04404997 television_camera
n03308152 extractor
n04072193 regulator
n02472987 world
n07821610 estragon
n12320627 pignut_hickory
n07858336 tapenade
n02811350 batting_helmet
n07689842 zwieback
n04351550 rooms
n01368672 klebsiella
n02887970 bracelet
n04181083 sgraffito
n04108999 rope_tow
n07889274 malt_liquor
n04115802 royal
n12633994 apple
n04495555 tudor_arch
n04302988 stanley_steamer
n02981321 catalytic_converter
n03130066 crematory
n07857731 hummus
n02433925 reindeer
n12974987 slime_mold
n13055577 boletus_edulis
n11892029 stock
n03539678 horse_trail
n04973816 indian_red
n07581775 cocktail
n12599185 buckthorn
n07713895 chou
n02388276 trotting_horse
n10605253 skier
n12585629 palmyra
n03766322 millinery
n08673039 kampong
n13653902 peak
n02854739 drawers
n12751172 titi
n02485371 grivet
n07750146 shaddock
n00433458 contact_sport
n12662772 coffee_tree
n12399132 mulberry
n03291963 envelope
n03129001 creamer
n07852229 stilton
n03340923 finery
n09206985 raise
n11788727 pothos
n09433442 shore
n03437430 gilding
n02746365 heavy_weapon
n04098513 rocker
n01995514 fairy_shrimp
n12194147 silkwood
n12646397 islay
n02696246 alembic
n07920872 mocha
n02965216 cargo_liner
n03679712 sitting_room
n12235051 mayflower
n02377063 ridgling
n07890750 mead
n03156279 cylinder
n04549919 hospital_ward
n12557064 kidney_bean
n07684164 matzo
n04971313 rose
n04582771 wicket
n02917377 bullhorn
n11892637 stock
n11745817 zebrawood
n09763784 friend
n03963645 playground
n07723330 salad_greens
n02887970 bangle
n01952712 physa
n03794136 mousse
n12606545 spiderwort
n04185071 sharpener
n12657082 salmonberry
n07575510 tea
n04105893 room
n07567980 kibble
n03964495 playpen
n03424630 petrol_engine
n11737534 pasque_flower
n04534520 videotape
n02726017 ao_dai
n12695144 mahogany
n04555897 ticker
n02761834 hooter
n03964495 pen
n07581346 appetiser
n02056228 adelie
n03546112 house_paint
n03396580 friary
n10151760 guitar_player
n02428349 oryx
n02469472 tadpole
n03609235 kayak
n04174705 serration
n04206790 shot_tower
n02620167 flathead
n03506370 health_spa
n02840619 book_binding
n02449350 wolverine
n04582771 hoop
n03947798 pique
n02496913 lemur
n04283585 spokeshave
n00464894 golf
n04010927 prong
n03767112 millstone
n12461466 squill
n07887967 light_beer
n02958343 auto
n07741706 stayman
n11801392 birthwort
n07642471 conserves
n04395106 tartan
n01488038 whale_shark
n04062428 reclining_chair
n02924116 passenger_vehicle
n03663531 life_preserver
n03162460 darkroom
n04387706 tamp
n12501202 tamarindo
n03561573 imaret
n12655869 raspberry
n02726681 apartment_building
n12163035 briony
n04397452 teacup
n03865288 overmantel
n02551134 halfbeak
n03783873 monoplane
n02275773 tortoiseshell
n11875691 cabbage
n01500854 devil_ray
n07605944 gumdrop
n01730960 coluber_constrictor
n03476313 hairpin
n03039827 cleaners
n04570958 weighbridge
n03610682 peaked_cap
n03610524 dog_house
n03339529 film_advance
n11852028 nopal
n11758276 golden_wattle
n04062807 scout_car
n04382695 tachograph
n02640626 white_sturgeon
n04314914 stair
n03751757 metal_detector
n01833112 swiftlet
n04604806 worm_gear
n03173387 delicatessen
n03233905 drawer
n00449892 camel_racing
n12289433 filbert
n04042985 radiometer
n03785237 moquette
n02278839 emperor
n12507823 rooibos
n07869775 shish_kebab
n03365374 floodlight
n03284886 enamel
n02414290 merino
n11815491 campion
n12305654 green_ash
n12640607 apricot
n03150232 curler
n03239054 white_tie
n03708036 magnetic_tape
n02831894 besom
n04602840 workings
n02437136 camel
n01691217 legless_lizard
n03801533 vaudeville_theater
n03718789 mansard_roof
n03061505 cockpit
n11448153 sirocco
n03334382 fieldwork
n03795976 film_projector
n07735687 radish
n01836087 whippoorwill
n06277280 telecasting
n03221059 domino
n03260206 dye_works
n09877951 sidekick
n11618290 black_pine
n04267246 spandrel
n02670683 accelerator
n04128837 sailing_vessel
n04248209 snap
n07748157 clementine
n02817799 reed_instrument
n04120842 runway
n07853445 edam
n04196502 cargo_ships
n02667379 abbey
n02712545 angle_iron
n02432511 mule_deer
n07611991 mousse
n04516354 used_car
n04389521 tank_car
n04295777 staddle
n04157099 scullery
n04310157 steamroller
n12566331 red_sanders
n03338287 filling
n12714254 wild_orange
n12305475 red_ash
n02301935 emperor
n03370646 fluoroscope
n03132776 crinoline
n02795978 hurdy_gurdy
n03599964 jobcentre
n03904909 peeler
n02541687 tarpon
n02840134 binder
n02652132 butterflyfish
n01859325 whooper
n02478875 proconsul
n04492375 truss
n02979399 cassette_tape
n02962061 carboy
n10155849 hairdresser
n03944024 pintle
n07819480 mustard
n01559804 wood_thrush
n03882611 paneling
n02200850 aedes_aegypti
n11813077 sandwort
n12034141 old_maid
n03130066 crematorium
n07927931 dope
n07741461 pippin
n04292414 bat
n03757604 metronome
n03809686 narthex
n03036701 clack
n06272803 phone_call
n03390673 frail
n03684143 lock_gate
n04282231 splicer
n11811473 catchfly
n01535469 whitethroat
n09376198 ocean
n04538249 viscometer
n11664418 ginkgo_biloba
n12718995 quassia
n04063373 recorder
n03911658 penknife
n03343234 fipple
n07697825 hoagie
n06273743 call_waiting
n04449966 tomahawk
n03004824 sanctuary
n04449966 hatchet
n10599806 singer
n03663433 life_office
n02786611 bandolier
n02404186 beef_cattle
n07710616 potato
n03517899 high_altar
n01636127 lungless_salamander
n12174311 althaea
n03177059 departure_lounge
n04224395 siren
n04181228 hamper
n04401088 telephone
n07606538 peppermint
n12158031 gourd
n13912540 stemma
n13145444 vinifera
n09437454 slope
n09359803 mountain
n03121298 courthouse
n02775178 baggage_claim
n03842377 auxiliary_equipment
n03688943 lookout
n02300797 silkworm
n04127395 guardrail
n04391838 taping
n01322221 baby
n02842573 biplane
n02859184 leghorn
n03671914 linac
n03772269 mint
n12303462 ash_tree
n03825080 sleepwear
n02686568 aircraft
n03085602 computer_display
n00448466 skating
n07642471 preserve
n07865700 coquille
n03145384 cudgel
n04069166 reflectometer
n07723559 lettuce
n01851375 broadbill
n07695652 graham_cracker
n02901620 brigantine
n02413050 black_sheep
n03318136 fairlead
n12400489 breadfruit
n02561514 muskellunge
n02887079 brace
n01606177 tercel
n04497442 tun
n04128710 sailcloth
n07853762 grated_cheese
n12139575 cordgrass
n03171356 defence
n03697913 lungi
n02359915 ground_squirrel
n04335209 street
n07884567 alcoholic_drink
n02146371 brown_bat
n04255670 soda_fountain
n11627168 hemlock
n02048353 tufted_puffin
n02753044 plutonium_bomb
n01979874 callinectes_sapidus
n04247736 buffet
n07904395 gin
n12137569 grain_sorghum
n04229620 ski_jump
n07569106 flour
n00440039 running
n02696843 alidade
n07805254 mash
n13027557 aspergillus_fumigatus
n03158414 terylene
n04102406 roller_coaster
n03045228 clipper
n03549589 hurdle
n12215579 banksia
n01936671 lug
n12645174 sweet_almond
n04278605 spinner
n07654148 barbecue
n15092227 vitamin_d
n03374570 flytrap
n03496296 cembalo
n04202417 shop
n01812337 dove
n03844673 petroleum_refinery
n03620052 kitchen_appliance
n01850373 goldeneye
n04447443 toiletry
n11719286 peony
n12584715 sugar_palm
n04464615 trackball
n11712282 liriodendron_tulipifera
n04045644 rafter
n02331046 rat
n13918387 tongue
n03981566 pontoon
n02414290 merino_sheep
n07734017 tomato
n03639497 land_line
n12167075 luffa
n11792341 spathiphyllum
n04097760 roaster
n02758134 auditorium
n03882611 pane
n04121228 rushlight
n02670186 throttle
n07936093 sugar_water
n04477387 treadmill
n02508021 racoon
n02948557 candle_holder
n01927456 cestode
n07607967 cough_drop
n02431122 american_elk
n12501202 tamarind
n02176439 skipjack
n07628068 phyllo
n01558594 merle
n04094060 ripcord
n07771731 brazil_nut
n09366317 elevation
n03848348 opener
n04292080 square_sail
n04528079 verdigris
n03912218 tin_whistle
n04070003 reformer
n11448153 sandstorm
n12733428 black_cottonwood
n02406174 dairy_cattle
n07908411 absinthe
n09384106 pallasite
n03941231 pinata
n03163222 fascia
n03422072 gas_jet
n03530910 hood
n12485653 buddleia
n01035504 last_supper
n01754876 rattlesnake
n03880032 pallium
n11621547 abies_alba
n12482668 spanish_bayonet
n01397114 algae
